p,r,L,chunk_id,chunk_samples,seed,method,max_bond,cmi,elapsed_sec,attempts
0.050000,6,26,5,200,5003126,bmps,96,0.009423020438447338,3780.311,1
0.050000,6,26,1,200,1003126,bmps,96,0.003309267453505882,4010.119,1
0.110000,6,26,7,200,7003726,bmps,96,0.01654176136882491,4967.017,1
0.110000,6,26,8,200,8003726,bmps,96,-0.01109954575011145,5125.420,1
